txn_id,user_id,sender_upi,receiver_upi,amount,timestamp,hour,day_of_week,merchant_type,city,upi_app,is_new_merchant,device_change,is_night,avg_user_amount,is_fraud,fraud_type,is_weekend,is_midnight,is_business_hours,amount_vs_avg_ratio,is_high_amount,is_micro_txn,is_round_amount,log_amount,amount_bucket,txn_count_last_hour,is_high_velocity,txn_count_today,merchant_risk_score,new_merchant_high_amt,suspicious_receiver,merch_clothing,merch_electronics,merch_entertainment,merch_fuel,merch_grocery,merch_pharmacy,merch_restaurant,merch_travel,merch_unknown,merch_utility,device_change_high_amt,night_new_merchant,midnight_high_amount,composite_risk,upi_app_encoded,city_freq_encoded
TXN0007475,USER0017,user17@oksbi,merchant20@upi,21385.06,2026-02-16 23:14:23.899241,23,0,electronics,Jaipur,AmazonPay,0,0,1,5917.82,0,none,0,0,0,3.6137,0,0,0,9.970494586886407,4,1,0,1,3,0,0,False,True,False,False,False,False,False,False,False,False,0,0,0,3,4,0.1027
TXN0006645,USER0078,user78@okaxis,merchant184@upi,35756.45,2026-02-16 23:48:41.883804,23,0,electronics,Bangalore,Paytm,0,0,1,3564.33,0,none,0,0,0,10.0317,1,0,0,10.48451391802003,4,1,0,2,3,0,0,False,True,False,False,False,False,False,False,False,False,0,0,0,6,2,0.1
TXN0001407,USER0249,user249@okhdfcbank,merchant109@upi,1565.58,2026-02-17 00:15:05.783854,0,1,entertainment,Kolkata,Paytm,0,0,1,5437.03,0,none,0,0,0,0.2879,0,0,0,7.356650178350944,2,1,0,1,2,0,0,False,False,True,False,False,False,False,False,False,False,0,0,0,2,2,0.0981
TXN0003471,USER0114,user114@okhdfcbank,merchant153@upi,11567.62,2026-02-17 00:22:03.822117,0,1,travel,Pune,PhonePe,0,0,1,2732.97,0,none,0,0,0,4.2326,0,0,0,9.356051539089572,4,1,0,1,2,0,0,False,False,False,False,False,False,False,True,False,False,0,0,0,2,1,0.0986
TXN0000035,USER0414,user414@ibl,merchant77@upi,3372.53,2026-02-17 00:59:34.763084,0,1,utility,Mumbai,GPay,0,0,1,3372.53,0,none,0,0,0,1.0,0,0,0,8.123714952869202,3,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,True,0,0,0,1,0,0.1017
TXN0009340,USER0019,user19@ybl,merchant2@upi,1980.62,2026-02-17 01:09:23.934041,1,1,grocery,Lucknow,AmazonPay,0,0,1,5460.56,0,none,0,1,0,0.3627,0,0,0,7.591669970978477,2,1,0,1,0,0,0,False,False,False,False,True,False,False,False,False,False,0,0,0,0,4,0.1004
TXN0009123,USER0154,user154@ibl,merchant6@upi,38126.22,2026-02-17 02:28:40.930027,2,1,electronics,Bangalore,PhonePe,0,0,1,4132.79,0,none,0,1,0,9.2253,1,0,0,10.548683741722638,4,1,0,1,3,0,0,False,True,False,False,False,False,False,False,False,False,0,0,1,9,1,0.1
TXN0009081,USER0080,user80@upi,merchant86@upi,4106.65,2026-02-17 03:46:57.929509,3,1,utility,Bangalore,Paytm,0,0,1,5540.14,0,none,0,1,0,0.7413,0,0,0,8.32060636780824,3,1,0,2,1,0,0,False,False,False,False,False,False,False,False,False,True,0,0,1,4,2,0.1
TXN0002167,USER0409,user409@ibl,merchant87@upi,1974.41,2026-02-17 04:15:19.800439,4,1,fuel,Ahmedabad,GPay,0,1,1,8279.08,0,none,0,1,0,0.2385,0,0,0,7.588531250727084,2,1,0,1,1,0,0,False,False,False,True,False,False,False,False,False,False,0,0,0,1,0,0.1
TXN0000051,USER0311,user311@upi,merchant55@upi,690.59,2026-02-17 04:23:30.764092,4,1,pharmacy,Ahmedabad,AmazonPay,0,0,1,690.59,0,none,0,1,0,1.0,0,0,0,6.5389932944796145,2,1,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0,0,0,4,0.1
TXN0003687,USER0440,user440@oksbi,merchant159@upi,4529.18,2026-02-17 06:40:14.828637,6,1,clothing,Jaipur,GPay,0,0,0,2781.17,0,none,0,0,0,1.6285,0,0,0,8.418516952787,3,1,0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0.1027
TXN0005553,USER0338,user338@okaxis,merchant194@upi,17984.07,2026-02-17 06:42:07.862306,6,1,travel,Kolkata,BHIM,1,0,0,3380.1,0,none,0,0,0,5.3206,1,0,0,9.797297248254482,4,1,0,1,2,1,0,False,False,False,False,False,False,False,True,False,False,0,0,0,7,3,0.0981
TXN0001281,USER0309,user309@ybl,merchant123@upi,822.64,2026-02-17 06:44:15.782848,6,1,clothing,Chennai,GPay,0,0,0,2026.55,0,none,0,0,0,0.4059,0,0,0,6.713733541239946,2,1,0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0.0956
TXN0008736,USER0130,user130@ibl,merchant40@upi,702.67,2026-02-17 06:55:25.921927,6,1,entertainment,Jaipur,BHIM,1,0,0,1356.51,0,none,0,0,0,0.518,0,0,0,6.5563094962604165,2,1,0,1,2,0,0,False,False,True,False,False,False,False,False,False,False,0,0,0,2,3,0.1027
TXN0006364,USER0204,user204@okaxis,merchant195@upi,4037.07,2026-02-17 07:10:27.878643,7,1,utility,Chennai,PhonePe,0,0,0,9794.25,0,none,0,0,0,0.4122,0,0,0,8.30352213403704,3,1,0,2,1,0,0,False,False,False,False,False,False,False,False,False,True,0,0,0,1,1,0.0956
TXN0004088,USER0438,user438@oksbi,merchant186@upi,985.0,2026-02-17 07:49:14.834107,7,1,grocery,Ahmedabad,AmazonPay,0,0,0,1118.23,0,none,0,0,0,0.8809,0,0,0,6.893656354602635,2,1,0,1,0,0,0,False,False,False,False,True,False,False,False,False,False,0,0,0,0,4,0.1
TXN0001510,USER0144,user144@okaxis,merchant66@upi,1752.55,2026-02-17 07:54:35.783854,7,1,utility,Pune,Paytm,0,0,0,8289.19,0,none,0,0,0,0.2114,0,0,0,7.4693975835734765,2,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,True,0,0,0,1,2,0.0986
TXN0007361,USER0214,user214@okaxis,merchant44@upi,11025.85,2026-02-17 08:01:53.896134,8,1,travel,Chennai,PhonePe,0,0,0,7791.37,0,none,0,0,0,1.4151,0,0,0,9.30808848669164,4,1,0,1,2,0,0,False,False,False,False,False,False,False,True,False,False,0,0,0,2,1,0.0956
TXN0000157,USER0389,user389@upi,merchant127@upi,1431.81,2026-02-17 08:08:09.764092,8,1,restaurant,Bangalore,BHIM,0,0,0,9073.86,0,none,0,0,0,0.1578,0,0,0,7.267392830063296,2,1,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,0,0,0,0,3,0.1
TXN0006519,USER0473,user473@ybl,merchant127@upi,18520.69,2026-02-17 08:45:59.880794,8,1,electronics,Chennai,AmazonPay,1,0,0,4096.69,0,none,0,0,0,4.5209,0,0,0,9.82669775673668,4,1,0,1,3,1,0,False,True,False,False,False,False,False,False,False,False,0,0,0,5,4,0.0956
TXN0000744,USER0176,user176@upi,merchant136@upi,910.37,2026-02-17 09:18:28.773190,9,1,pharmacy,Ahmedabad,AmazonPay,0,0,0,910.37,0,none,0,0,1,1.0,0,0,0,6.814948961895662,2,1,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0,0,0,4,0.1
TXN0007882,USER0042,user42@upi,merchant12@upi,1462.07,2026-02-17 09:59:56.906933,9,1,utility,Ahmedabad,GPay,0,0,0,5401.76,0,none,0,0,1,0.2707,0,0,0,7.28829224676545,2,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,True,0,0,0,1,0,0.1
TXN0007436,USER0064,user64@ibl,merchant48@upi,1619.77,2026-02-17 10:00:42.898727,10,1,electronics,Pune,GPay,0,0,0,2900.42,0,none,0,0,1,0.5585,0,0,0,7.390656623945033,2,1,0,1,3,0,0,False,True,False,False,False,False,False,False,False,False,0,0,0,3,0,0.0986
TXN0003664,USER0326,user326@ybl,merchant19@upi,3480.88,2026-02-17 10:07:50.822117,10,1,travel,Ahmedabad,Paytm,0,0,0,3644.24,0,none,0,0,1,0.9552,0,0,0,8.155327656781948,3,1,0,2,2,0,0,False,False,False,False,False,False,False,True,False,False,0,0,0,2,2,0.1
TXN0003697,USER0141,user141@okaxis,merchant47@upi,870.67,2026-02-17 10:15:28.828637,10,1,grocery,Jaipur,PhonePe,0,0,0,2257.03,0,none,0,0,1,0.3858,0,0,0,6.77041091191538,2,1,0,1,0,0,0,False,False,False,False,True,False,False,False,False,False,0,0,0,0,1,0.1027
TXN0001346,USER0136,user136@oksbi,merchant57@upi,5966.53,2026-02-17 10:39:37.783854,10,1,travel,Kolkata,BHIM,0,0,0,5966.53,0,none,0,0,1,1.0,0,0,0,8.694088385431183,3,1,0,1,2,0,0,False,False,False,False,False,False,False,True,False,False,0,0,0,2,3,0.0981
TXN0000612,USER0075,user75@ibl,merchant185@upi,3856.8,2026-02-17 11:30:14.770648,11,1,electronics,Pune,GPay,0,0,0,3856.8,0,none,0,0,1,1.0,0,0,0,8.25785235179014,3,1,0,1,3,0,0,False,True,False,False,False,False,False,False,False,False,0,0,0,3,0,0.0986
TXN0009458,USER0177,user177@okhdfcbank,merchant88@upi,1575.26,2026-02-17 11:37:17.937097,11,1,travel,Kolkata,PhonePe,0,1,0,4612.84,0,none,0,0,1,0.3415,0,0,0,7.362810231430298,2,1,0,1,2,0,0,False,False,False,False,False,False,False,True,False,False,0,0,0,2,1,0.0981
TXN0006566,USER0321,user321@ybl,merchant129@upi,3244.49,2026-02-17 11:58:56.880794,11,1,utility,Delhi,Paytm,0,0,0,4218.07,0,none,0,0,1,0.7692,0,0,0,8.085021619279438,3,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,True,0,0,0,1,2,0.1003
TXN0004449,USER0168,user168@oksbi,merchant34@upi,2065.95,2026-02-17 12:58:55.840192,12,1,fuel,Lucknow,AmazonPay,0,0,0,1991.68,0,none,0,0,1,1.0373,0,0,0,7.6338293697423625,3,1,0,1,1,0,0,False,False,False,True,False,False,False,False,False,False,0,0,0,1,4,0.1004
TXN0004123,USER0287,user287@okhdfcbank,merchant92@upi,354.48,2026-02-17 13:49:38.834107,13,1,fuel,Bangalore,Paytm,0,0,0,1337.63,0,none,0,0,1,0.265,0,0,0,5.8734689888702745,1,1,0,1,1,0,0,False,False,False,True,False,False,False,False,False,False,0,0,0,1,2,0.1
TXN0000142,USER0080,user80@okhdfcbank,merchant143@upi,16976.04,2026-02-17 13:51:19.764092,13,1,travel,Hyderabad,Paytm,0,0,0,1684.02,0,none,0,0,1,10.0807,1,0,0,9.739617121936739,4,1,0,2,2,0,0,False,False,False,False,False,False,False,True,False,False,0,0,0,5,2,0.1026
TXN0008085,USER0078,user78@okaxis,merchant175@upi,1286.79,2026-02-17 14:53:47.910114,14,1,restaurant,Delhi,BHIM,0,0,0,7556.87,0,none,0,0,1,0.1703,0,0,0,7.160682849893005,2,1,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,0,0,0,0,3,0.1003
TXN0007990,USER0482,user482@upi,merchant45@upi,3994.42,2026-02-17 15:21:46.908967,15,1,clothing,Delhi,GPay,0,1,0,1716.78,0,none,0,0,1,2.3267,0,0,0,8.292903984088722,3,1,0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,1,0,0,3,0,0.1003
TXN0005620,USER0131,user131@ybl,merchant120@upi,8695.11,2026-02-17 15:52:34.864372,15,1,electronics,Ahmedabad,GPay,0,0,0,4469.44,0,none,0,0,1,1.9455,0,0,0,9.070631078215062,3,1,0,1,3,0,0,False,True,False,False,False,False,False,False,False,False,0,0,0,3,0,0.1
TXN0007316,USER0261,user261@okaxis,merchant96@upi,1237.77,2026-02-17 15:53:59.896134,15,1,utility,Bangalore,GPay,1,0,0,2066.37,0,none,0,0,1,0.599,0,0,0,7.121874230821634,2,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,True,0,0,0,1,0,0.1
TXN0006879,USER0269,user269@ybl,merchant103@upi,855.37,2026-02-17 16:40:39.883804,16,1,entertainment,Delhi,PhonePe,0,0,0,5005.92,0,none,0,0,1,0.1709,0,0,0,6.752702525742305,2,1,0,1,2,0,0,False,False,True,False,False,False,False,False,False,False,0,0,0,2,1,0.1003
TXN0002690,USER0493,user493@oksbi,merchant69@upi,29857.93,2026-02-17 16:59:41.810889,16,1,electronics,Jaipur,Paytm,0,0,0,9950.86,0,none,0,0,1,3.0005,0,0,0,10.304239236559638,4,1,0,1,3,0,0,False,True,False,False,False,False,False,False,False,False,0,0,0,3,2,0.1027
TXN0001798,USER0087,user87@ybl,merchant53@upi,1363.61,2026-02-17 17:12:53.793752,17,1,fuel,Chennai,PhonePe,0,0,0,4452.36,0,none,0,0,1,0.3063,0,0,0,7.218623952509243,2,1,0,1,1,0,0,False,False,False,True,False,False,False,False,False,False,0,0,0,1,1,0.0956
TXN0008738,USER0083,user83@oksbi,merchant101@upi,487.77,2026-02-17 17:30:29.921927,17,1,grocery,Mumbai,GPay,1,0,0,4986.15,0,none,0,0,1,0.0978,0,0,0,6.191892031178458,1,1,0,1,0,0,0,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0.1017
TXN0008597,USER0490,user490@ybl,merchant178@upi,1680.95,2026-02-17 17:31:29.919856,17,1,clothing,Kolkata,BHIM,0,0,0,3398.1,0,none,0,0,1,0.4947,0,0,0,7.427709113574999,2,1,0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,0,0,0,1,3,0.0981
TXN0009398,USER0395,user395@ybl,merchant147@upi,1830.99,2026-02-17 18:09:18.935519,18,1,entertainment,Mumbai,GPay,0,0,0,1667.16,0,none,0,0,1,1.0983,0,0,0,7.513158086703894,2,1,0,1,2,0,0,False,False,True,False,False,False,False,False,False,False,0,0,0,2,0,0.1017
TXN0008490,USER0039,user39@okhdfcbank,merchant63@upi,2978.41,2026-02-17 18:13:22.917239,18,1,travel,Hyderabad,GPay,0,0,0,2505.9,0,none,0,0,1,1.1886,0,0,0,7.999480573320339,3,1,0,1,2,0,0,False,False,False,False,False,False,False,True,False,False,0,0,0,2,0,0.1026
TXN0007391,USER0031,user31@okhdfcbank,merchant29@upi,1507.45,2026-02-17 19:09:39.897704,19,1,clothing,Pune,PhonePe,0,0,0,2557.76,0,none,0,0,0,0.5894,0,0,0,7.3188379125410075,2,1,0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,0,0,0,1,1,0.0986
TXN0001817,USER0048,user48@okaxis,merchant18@upi,1124.59,2026-02-17 19:16:01.793752,19,1,pharmacy,Chennai,GPay,0,0,0,3723.69,0,none,0,0,0,0.302,0,0,0,7.0260626216100395,2,1,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0.0956
TXN0008740,USER0336,user336@ibl,merchant13@upi,9625.99,2026-02-17 20:03:38.921927,20,1,travel,Hyderabad,Paytm,0,0,0,6301.75,0,none,0,0,0,1.5275,0,0,0,9.172325891032232,3,1,0,1,2,0,0,False,False,False,False,False,False,False,True,False,False,0,0,0,2,2,0.1026
TXN0008838,USER0296,user296@okhdfcbank,merchant85@upi,13708.02,2026-02-17 20:14:03.921927,20,1,electronics,Jaipur,Paytm,0,0,0,6170.05,0,none,0,0,0,2.2217,0,0,0,9.525809289330452,4,1,0,1,3,0,0,False,True,False,False,False,False,False,False,False,False,0,0,0,3,2,0.1027
TXN0002704,USER0096,user96@ybl,merchant9@upi,931.6,2026-02-17 20:23:43.810889,20,1,restaurant,Delhi,Paytm,0,0,0,3499.31,0,none,0,0,0,0.2662,0,0,0,6.837976384374221,2,1,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,0,0,0,0,2,0.1003
TXN0004603,USER0451,user451@okhdfcbank,merchant142@upi,1452.82,2026-02-17 21:07:26.845796,21,1,fuel,Hyderabad,GPay,0,0,0,2750.42,0,none,0,0,0,0.5282,0,0,0,7.281949854006396,2,1,0,1,1,0,0,False,False,False,True,False,False,False,False,False,False,0,0,0,1,0,0.1026
TXN0001016,USER0273,user273@ybl,merchant193@upi,685.16,2026-02-17 22:00:35.777315,22,1,entertainment,Lucknow,GPay,0,0,0,16762.72,0,none,0,0,0,0.0409,0,0,0,6.531110836682166,2,1,0,1,2,0,0,False,False,True,False,False,False,False,False,False,False,0,0,0,2,0,0.1004
TXN0006754,USER0204,user204@upi,merchant120@upi,1832.22,2026-02-17 22:09:39.883804,22,1,entertainment,Kolkata,AmazonPay,0,0,0,8998.3,0,none,0,0,0,0.2036,0,0,0,7.5138292624598115,2,1,0,2,2,0,0,False,False,True,False,False,False,False,False,False,False,0,0,0,2,4,0.0981
TXN0009059,USER0443,user443@oksbi,merchant72@upi,3874.6,2026-02-17 22:22:05.928992,22,1,clothing,Mumbai,GPay,0,0,0,3855.42,0,none,0,0,0,1.005,0,0,0,8.262455768510849,3,1,0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0.1017
TXN0006559,USER0057,user57@oksbi,merchant97@upi,1717.52,2026-02-17 22:24:51.880794,22,1,fuel,Hyderabad,GPay,1,0,0,7241.77,0,none,0,0,0,0.2372,0,0,0,7.449218734278611,2,1,0,1,1,0,0,False,False,False,True,False,False,False,False,False,False,0,0,0,1,0,0.1026
TXN0008264,USER0326,user326@ibl,merchant62@upi,15487.52,2026-02-17 22:40:22.914207,22,1,travel,Ahmedabad,AmazonPay,1,0,0,3303.8,0,none,0,0,0,4.6878,0,0,0,9.647854383332916,4,1,0,2,2,1,0,False,False,False,False,False,False,False,True,False,False,0,0,0,4,4,0.1
TXN0009074,USER0169,user169@okhdfcbank,merchant117@upi,1288.04,2026-02-17 22:47:24.929509,22,1,grocery,Delhi,GPay,1,0,0,3927.09,0,none,0,0,0,0.328,0,0,0,7.1616530342653135,2,1,0,1,0,0,0,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0.1003
TXN0005136,USER0316,user316@upi,merchant72@upi,432.68,2026-02-17 23:06:11.855115,23,1,pharmacy,Pune,Paytm,0,0,1,2323.83,0,none,0,0,0,0.1862,0,0,0,6.072306934952083,1,1,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0,0,0,2,0.0986
TXN0003481,USER0246,user246@oksbi,merchant67@upi,961.15,2026-02-17 23:43:13.822117,23,1,entertainment,Jaipur,GPay,0,0,1,1025.1,0,none,0,0,0,0.9376,0,0,0,6.869170363666568,2,1,0,1,2,0,0,False,False,True,False,False,False,False,False,False,False,0,0,0,2,0,0.1027
TXN0002680,USER0243,user243@oksbi,merchant115@upi,960.52,2026-02-17 23:51:14.810889,23,1,pharmacy,Hyderabad,AmazonPay,0,0,1,6703.84,0,none,0,0,0,0.1433,0,0,0,6.868515365644534,2,1,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0,0,0,4,0.1026
TXN0005012,USER0366,user366@oksbi,merchant7@upi,1299.66,2026-02-18 00:13:55.853589,0,2,electronics,Ahmedabad,Paytm,0,0,1,3946.72,0,none,0,0,0,0.3293,0,0,0,7.170627106925184,2,1,0,1,3,0,0,False,True,False,False,False,False,False,False,False,False,0,0,0,3,2,0.1
TXN0009097,USER0440,user440@ybl,merchant163@upi,19428.26,2026-02-18 00:29:59.930027,0,2,travel,Pune,PhonePe,0,0,1,3490.37,0,none,0,0,0,5.5662,1,0,0,9.874535456211323,4,1,0,1,2,0,0,False,False,False,False,False,False,False,True,False,False,0,0,0,5,1,0.0986
TXN0003658,USER0006,user6@ibl,merchant68@upi,554.39,2026-02-18 01:30:08.822117,1,2,entertainment,Bangalore,Paytm,0,0,1,15031.0,0,none,0,1,0,0.0369,0,0,0,6.319670569669195,2,1,0,1,2,0,0,False,False,True,False,False,False,False,False,False,False,0,0,0,2,2,0.1
TXN0006241,USER0494,user494@oksbi,merchant10@upi,1074.31,2026-02-18 02:27:04.873629,2,2,restaurant,Lucknow,PhonePe,0,0,1,1441.58,0,none,0,1,0,0.7452,0,0,0,6.9803642710835465,2,1,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,0,0,0,0,1,0.1004
TXN0002996,USER0205,user205@upi,merchant124@upi,23672.17,2026-02-18 02:32:24.815959,2,2,electronics,Delhi,Paytm,0,0,1,8395.35,0,none,0,1,0,2.8197,0,0,0,10.072097618340228,4,1,0,1,3,0,0,False,True,False,False,False,False,False,False,False,False,0,0,1,6,2,0.1003
TXN0003416,USER0288,user288@upi,merchant167@upi,1636.48,2026-02-18 02:52:38.822117,2,2,entertainment,Jaipur,BHIM,0,0,1,2658.14,0,none,0,1,0,0.6156,0,0,0,7.40091375369436,2,1,0,2,2,0,0,False,False,True,False,False,False,False,False,False,False,0,0,0,2,3,0.1027
TXN0000845,USER0363,user363@okhdfcbank,merchant153@upi,12641.46,2026-02-18 02:55:06.775313,2,2,travel,Ahmedabad,GPay,0,1,1,3396.04,0,none,0,1,0,3.7224,0,0,0,9.444816269017949,4,1,0,1,2,0,0,False,False,False,False,False,False,False,True,False,False,1,0,1,7,0,0.1
TXN0001945,USER0448,user448@ibl,merchant115@upi,1177.07,2026-02-18 02:59:32.795877,2,2,pharmacy,Mumbai,GPay,0,0,1,10843.95,0,none,0,1,0,0.1085,0,0,0,7.071632785196495,2,1,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0.1017
TXN0007056,USER0115,user115@ibl,merchant14@upi,905.41,2026-02-18 03:05:33.890518,3,2,entertainment,Chennai,BHIM,0,0,1,7005.65,0,none,0,1,0,0.1292,0,0,0,6.809491742309601,2,1,0,1,2,0,0,False,False,True,False,False,False,False,False,False,False,0,0,0,2,3,0.0956
TXN0001575,USER0124,user124@okaxis,merchant96@upi,1481.27,2026-02-18 03:10:27.789400,3,2,pharmacy,Bangalore,BHIM,1,0,1,4955.73,0,none,0,1,0,0.2989,0,0,0,7.301329975496953,2,1,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,0,1,0,1,3,0.1
TXN0001171,USER0433,user433@oksbi,merchant23@upi,1433.98,2026-02-18 03:13:38.781338,3,2,entertainment,Chennai,GPay,1,1,1,1433.98,0,none,0,1,0,1.0,0,0,0,7.268906190814366,2,1,0,1,2,0,0,False,False,True,False,False,False,False,False,False,False,0,1,0,3,0,0.0956
TXN0000774,USER0407,user407@oksbi,merchant65@upi,390.4,2026-02-18 04:04:52.774315,4,2,utility,Lucknow,GPay,1,0,1,821.86,0,none,0,1,0,0.475,0,0,0,5.969730054961976,1,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,True,0,1,0,2,0,0.1004
TXN0009665,USER0451,user451@ybl,fraud45@upi,10283.7,2026-02-18 04:33:47.942178,4,2,unknown,Bangalore,Paytm,1,1,1,5459.69,1,late_night,0,1,0,1.8836,0,0,0,9.238412632969373,4,1,0,1,5,1,1,False,False,False,False,False,False,False,False,True,False,1,1,1,17,2,0.1
TXN0004759,USER0145,user145@okhdfcbank,merchant1@upi,711.18,2026-02-18 04:34:47.848883,4,2,restaurant,Chennai,PhonePe,0,0,1,2717.8,0,none,0,1,0,0.2617,0,0,0,6.568330688449932,2,1,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,0,0,0,0,1,0.0956
TXN0007383,USER0194,user194@ybl,merchant66@upi,816.55,2026-02-18 04:41:37.897704,4,2,entertainment,Ahmedabad,AmazonPay,0,0,1,6421.46,0,none,0,1,0,0.1272,0,0,0,6.7063120629805955,2,1,0,1,2,0,0,False,False,True,False,False,False,False,False,False,False,0,0,0,2,4,0.1
TXN0003505,USER0346,user346@okaxis,merchant200@upi,1412.27,2026-02-18 04:43:15.822117,4,2,grocery,Kolkata,BHIM,0,0,1,1886.15,0,none,0,1,0,0.7488,0,0,0,7.253661447233082,2,1,0,1,0,0,0,False,False,False,False,True,False,False,False,False,False,0,0,0,0,3,0.0981
TXN0003676,USER0426,user426@okhdfcbank,merchant150@upi,24170.66,2026-02-18 05:13:35.828637,5,2,electronics,Pune,AmazonPay,1,1,1,7929.04,0,none,0,0,0,3.0484,0,0,0,10.092936151521197,4,1,0,1,3,1,0,False,True,False,False,False,False,False,False,False,False,1,1,0,8,4,0.0986
TXN0003665,USER0221,user221@ibl,merchant171@upi,1060.41,2026-02-18 05:17:58.822117,5,2,pharmacy,Ahmedabad,Paytm,0,0,1,539.65,0,none,0,0,0,1.965,0,0,0,6.967353491868161,2,1,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0,0,0,2,0.1
TXN0000604,USER0468,user468@upi,merchant99@upi,77.66,2026-02-18 05:31:59.770648,5,2,pharmacy,Delhi,PhonePe,0,0,1,77.66,0,none,0,0,0,1.0,0,0,0,4.3651347670036635,0,1,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0,0,0,1,0.1003
TXN0009224,USER0117,user117@oksbi,merchant44@upi,1090.35,2026-02-18 05:47:20.930027,5,2,pharmacy,Chennai,PhonePe,1,0,1,7639.8,0,none,0,0,0,0.1427,0,0,0,6.9951707409850865,2,1,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,0,1,0,1,1,0.0956
TXN0004040,USER0355,user355@ibl,merchant21@upi,15663.3,2026-02-18 05:50:32.834107,5,2,travel,Ahmedabad,BHIM,0,0,1,1190.61,0,none,0,0,0,13.1557,1,0,0,9.659139516783009,4,1,0,1,2,0,0,False,False,False,False,False,False,False,True,False,False,0,0,0,5,3,0.1
TXN0000882,USER0019,user19@upi,merchant183@upi,3361.59,2026-02-18 05:53:11.775313,5,2,electronics,Lucknow,AmazonPay,0,0,1,3361.59,0,none,0,0,0,1.0,0,0,0,8.120466789351154,3,1,0,1,3,0,0,False,True,False,False,False,False,False,False,False,False,0,0,0,3,4,0.1004
TXN0006081,USER0278,user278@oksbi,merchant59@upi,815.89,2026-02-18 06:22:26.873629,6,2,utility,Chennai,PhonePe,0,0,0,2749.93,0,none,0,0,0,0.2967,0,0,0,6.705504446872481,2,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,True,0,0,0,1,1,0.0956
TXN0004471,USER0065,user65@upi,merchant45@upi,3308.26,2026-02-18 06:26:32.843711,6,2,utility,Chennai,Paytm,0,0,0,1248.97,0,none,0,0,0,2.6488,0,0,0,8.104479878422056,3,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,True,0,0,0,1,2,0.0956
TXN0002047,USER0490,user490@oksbi,merchant132@upi,11109.94,2026-02-18 06:34:02.798406,6,2,electronics,Mumbai,BHIM,0,0,0,6001.56,0,none,0,0,0,1.8512,0,0,0,9.315685487515427,4,1,0,2,3,0,0,False,True,False,False,False,False,False,False,False,False,0,0,0,3,3,0.1017
TXN0001288,USER0027,user27@okhdfcbank,merchant7@upi,1716.34,2026-02-18 06:56:27.782848,6,2,fuel,Mumbai,AmazonPay,0,0,0,1042.12,0,none,0,0,0,1.647,0,0,0,7.448531861096122,2,1,0,2,1,0,0,False,False,False,True,False,False,False,False,False,False,0,0,0,1,4,0.1017
TXN0008539,USER0168,user168@oksbi,merchant192@upi,996.33,2026-02-18 06:57:20.919339,6,2,pharmacy,Mumbai,AmazonPay,0,0,0,1804.21,0,none,0,0,0,0.5522,0,0,0,6.905081708174683,2,1,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0,0,0,4,0.1017
TXN0004876,USER0295,user295@okaxis,merchant99@upi,1447.18,2026-02-18 07:43:23.850556,7,2,grocery,Pune,BHIM,0,0,0,8945.73,0,none,0,0,0,0.1618,0,0,0,7.2780628746121545,2,1,0,1,0,0,0,False,False,False,False,True,False,False,False,False,False,0,0,0,0,3,0.0986
TXN0007438,USER0318,user318@upi,merchant111@upi,952.55,2026-02-18 08:17:12.898727,8,2,pharmacy,Delhi,PhonePe,0,0,0,4489.93,0,none,0,0,0,0.2122,0,0,0,6.860191862050527,2,1,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0,0,0,1,0.1003
